Country,airport_code,type,name,location_raw,opening_hours_raw,url,conditions_raw,facilities_raw,slug,airport_name,terminal,City
Vietnam,PXU,LOUNGE,SH Premium Lounge Pleiku,"Pleiku, Terminal","06:00 - 20:00 daily
Note: Hours may vary according to flight schedules.",https://my.prioritypass.com/en-GB/lounges/vietnam/pleiku/pxu-sh-premium-lounge-pleiku,Maximum 3 hour stay - Two children under 5 years are admitted free per adult.,"Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Soft drinks
Televisions
Wi-Fi",pxu-sh-premium-lounge-pleiku,Pleiku Airport,Unknown,Pleiku
Mexico,QRO,LOUNGE,Intercontinental Aviation Club,"Queretaro Intercontinental, Terminal","03:30 - 18:00 daily
Note: Hours may vary according to flight schedules.",https://my.prioritypass.com/en-GB/lounges/mexico/queretaro-intercontinental/qro1-intercontinental-aviation-club,Maximum 3 hour stay - Children under 5 years are admitted free.,"Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Soft drinks
Televisions
Wi-Fi",qro1-intercontinental-aviation-club,Querétaro International Airport,Unknown,Querétaro
Mexico,QRO,LOUNGE,The Lounge & Catering,"Queretaro Intercontinental, Terminal","05:00 - 23:00 daily
Note: Hours may vary according to flight schedules.",https://my.prioritypass.com/en-GB/lounges/mexico/queretaro-intercontinental/qro-the-lounge-and-catering,Children under 5 years are admitted free - Alcoholic drinks are only available for passengers 18 years of age or older - Dress code applicable (shirts and shoes required for entry).,"Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Soft drinks
Televisions
Wi-Fi",qro-the-lounge-and-catering,Querétaro International Airport,Unknown,Querétaro
Saudi Arabia,RAE,LOUNGE,Hayyak Lounge,"Arar Domestic, Terminal",24 hours daily,https://my.prioritypass.com/en-GB/lounges/saudi-arabia/arar-domestic/rae-hayyak-lounge,Maximum 3 hour stay - Children under 5 years are admitted free.,"Air conditioning
Digital card accepted
Disabled access
Flight information
Shoe shine
Soft drinks
Televisions
Wi-Fi",rae-hayyak-lounge,Arar Domestic Airport,Unknown,Arar
Brazil,RAO,LOUNGE,W Lounge Ribeirao Preto,"Ribeirao Preto Leite Lopes, Terminal",04:00 - 21:00 daily,https://my.prioritypass.com/en-GB/lounges/brazil/leite-lopes/rao-w-lounge-ribeirao-preto,Maximum 3 hour stay - Children under 2 years are admitted free.,"Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Flight information
Soft drinks
Wi-Fi",rao-w-lounge-ribeirao-preto,Doutor Leite Lopes Airport Of Ribeirão Preto,Unknown,Ribeirão Preto
Brazil,REC,EAT,Paço Pier,"Recife/Guararapes–Gilberto Freyre International, Terminal","24 hours daily
Note: For Cardholders who pay for individual visits or guest visits, please check this particular offer against your visit fee to ensure it represents value for you. We advise Cardholders to review full Conditions of access below before visiting.",https://my.prioritypass.com/en-GB/lounges/brazil/recife-guararapes-gilberto-freyre-international/rec11d-paco-pier,"1. Cardholders can use their lounge visit entitlement to receive US$28 off the bill (valid on all menus). Each US$28 deduction represents a single lounge visit within the Cardholder’s existing lounge visit allocation for which the Cardholder will, where applicable, be charged. E.g. if a Cardholder registers 1 Guest they will receive US$56 off their bill which will be charged as 1 Cardholder visit + 1 Guest visit on their account. Only 1 Card per visit per Cardholder will be accepted and at point of registration. 2. The US$28 is valid for the purchase of any meal and/or drinks (valid on all menus). To be eligible, Cardholders must present a valid Card and Boarding Pass with confirmed same-day travel before placing an order. 3. US$28 is non-transferable & cannot be exchanged for cash substitute or refund if the final bill is lower than US$28 per person. 4. Cardholder is responsible for the balance if total final bill exceeds US$28 per person. Any remaining balance cannot be used towards gratuity. 5. Priority Pass and its Affiliates Companies shall not be liable should the offer value be less than the Customer’s lounge visit entitlement. Customers who pay for lounge and guest visits are advised to review programme Conditions of Use prior to accessing the offer. 6. This location is offered as an alternative to a lounge visit and other airport experiences. Using entitlements repeatedly within a single airport trip may result in charges from your benefit provider.",,rec11d-paco-pier,Guararapes - Gilberto Freyre International Airport,Unknown,Recife
Brazil,REC,LOUNGE,W Premium Lounge - Recife Frevo,"Recife/Guararapes–Gilberto Freyre International, Terminal",24 hours daily,https://my.prioritypass.com/en-GB/lounges/brazil/recife-guararapes-gilberto-freyre-international/rec10-2nd-wpg-rec-lounge,"No smoking (including vaping), No dress code, Children under 2 years admitted free","Air conditioning
Alcoholic drinks (Standard)
Conference facilities
Digital card accepted
Disabled access
Flight information
Showers
Soft drinks
Wi-Fi",rec10-2nd-wpg-rec-lounge,Guararapes - Gilberto Freyre International Airport,Unknown,Recife
Brazil,REC,LOUNGE,W Premium Lounge - Recife Sao Joao,"Recife Guararapes Intl, Terminal",24 hours daily,https://my.prioritypass.com/en-GB/lounges/brazil/recife-guararapes-gilberto-freyre-international/rec8-w-premium-lounge-recife-sao-joao,Maximum 3 hour stay - Access may be restricted due to space constraints - Children under 2 years are admitted free.,"Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Showers
Soft drinks
Wi-Fi",rec8-w-premium-lounge-recife-sao-joao,Guararapes - Gilberto Freyre International Airport,Unknown,Recife
Brazil,REC,EAT,Paco Real,"Recife/Guararapes–Gilberto Freyre International, Terminal","24 hours daily
Note: For Cardholders who pay for individual visits or guest visits, please check this particular offer against your visit fee to ensure it represents value for you. We advise Cardholders to review full Conditions of access below before visiting.

Have an exclusive experience with our cuisine, where the focus is on the use of fresh and quality ingredients, creating unique and traditional dishes. Showcasing the best of French, Italian, Portuguese and Brazilian cuisine.",https://my.prioritypass.com/en-GB/lounges/brazil/recife-guararapes-gilberto-freyre-international/rec7d-paco-real,"1. Cardholders can use their lounge visit entitlement for a maximum 3 hour stay to receive US$28 off the bill. Each USD$28 deduction represents a single lounge visit within the Cardholder’s existing lounge visit allocation for which the Cardholder will, where applicable, be charged. E.g. if a Cardholder registers 1 Guest they will receive US$56 off their bill which will be charged as 1 Cardholder visit + 1 Guest visit on their account. Only 1 Card per visit per Cardholder will be accepted and at point of registration. 2. The US$28 is valid for the purchase of any meal and/or drinks excluding ‘To-Go-Orders’. To be eligible, Cardholders and guests must present a valid Card and Boarding Pass with same-day travel before placing an order. 3. USD$28 is non-transferable & cannot be exchanged for cash substitute or refund if the final bill is lower than US$28 per person. 4. Cardholder is responsible for the balance if total final bill exceeds US$28 per person. Any remaining balance cannot be used towards gratuity. 5. Priority Pass and its Affiliates Companies shall not be liable should the offer value be less than Customers lounge visit entitlement. Customers who pay for lounge and guest visits are advised to review programme Conditions of Use prior to accessing the offer. 6. This location is offered as an alternative to a lounge visit and other airport experiences. Using entitlements repeatedly within a single airport trip may result in charges from your benefit provider.","Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Soft drinks
Televisions
Wi-Fi",rec7d-paco-real,Guararapes - Gilberto Freyre International Airport,Unknown,Recife
Argentina,REL,LOUNGE,W Lounge Trelew,"Trelew Almirante M.A. Zar, Terminal",First flight - last flight,https://my.prioritypass.com/en-GB/lounges/argentina/almirante-marcos-a-zar/rel-w-lounge-trelew,"No smoking (including vaping), No dress code, Children are not admitted","Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Soft drinks
Wi-Fi",rel-w-lounge-trelew,Aeropuerto Almirante Marcos Zar,Unknown,Rawson
Myanmar,RGN,LOUNGE,Mingalar Sky Business Class Lounge,"Yangon International, Terminal 1",24 hours daily.,https://my.prioritypass.com/en-GB/lounges/myanmar/yangon-international/rgn1-mingalar-sky-business-class-lounge,Children under 6 years are admitted free.,"Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Showers
Soft drinks
Telephone
Televisions
Wi-Fi",rgn1-mingalar-sky-business-class-lounge,Yangon International Airport,Terminal 1,Yangon
Myanmar,RGN,LOUNGE,Mingalar Sky Business Class Lounge,"Yangon International, Terminal 3",05:00 - 06:00 daily,https://my.prioritypass.com/en-GB/lounges/myanmar/yangon-international/rgn2-mingalar-sky-business-class-lounge,"Children under 6 years are admitted free - Only coffee, juices, soft drinks and canned beer (Chang) available.","Air conditioning
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Soft drinks
Telephone
Televisions
Wi-Fi",rgn2-mingalar-sky-business-class-lounge,Yangon International Airport,Terminal 3,Yangon
Greece,RHO,LOUNGE,Goldair Handling Lounge,"Rhodes International, Terminal","08:00 - 00:00 daily
Note: Closed Winter Season (06NOV - 14MAR).",https://my.prioritypass.com/en-GB/lounges/greece/rhodes-international/rho3-goldair-handling-lounge,Maximum 3 hour stay - Children under 6 years are admitted free.,"Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Soft drinks
Wi-Fi",rho3-goldair-handling-lounge,"Rhodes International Airport, &quot;Diagoras&quot;",Unknown,Rhodes
Greece,RHO,LOUNGE,The Lounge Rhodes,"Rhodes Diagoras International, Terminal","07:00 - 00:00 daily
Note: Closed Winter (05NOV - 26MAR).",https://my.prioritypass.com/en-GB/lounges/greece/rhodes-international/rho4-the-lounge-rhodes,Maximum 3 hour stay - One child under 12 years admitted free per cardholder - Zen room - Day beds available - Separate children’s room.,"Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Soft drinks
Televisions
Wi-Fi",rho4-the-lounge-rhodes,"Rhodes International Airport, &quot;Diagoras&quot;",Unknown,Rhodes
Latvia,RIX,LOUNGE,Primeclass Riga Business Lounge,"Riga International, Terminal","05:00 - 23:00 daily
Note: Hours may vary according to flight schedules.",https://my.prioritypass.com/en-GB/lounges/latvia/riga-international/rix3-primeclass-riga-business-lounge,"Maximum 3 hour stay - All cardholders and guests are required to show a Boarding Pass with confirmed same-day travel for access to the lounge - Limited to three guests per cardholder, subject to a per person charge, where applicable - Children under 2 years are admitted free - Separate children’s play area available - Smart casual dress at all times - Separate smoking room available nearby.","Air conditioning
Alcoholic drinks (Standard)
Conference facilities
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Showers
Soft drinks
Telephone
Televisions
Wi-Fi",rix3-primeclass-riga-business-lounge,Rix Riga Airport,Unknown,Riga
Latvia,RIX,REST,Kepler Club,"Riga International, Terminal",24 hours daily,https://my.prioritypass.com/en-GB/lounges/latvia/riga-international/rix4-kepler-club,"Maximum 3 hour stay - Children under 7 years are not admitted - Complimentary usage of the personal, private and negative air-pressured resting units, showers, and lockers. Each resting unit is designed to create an ambience of tranquillity and equipped with a D 220cm x W 140cm x H 110cm ergonomic bed (maximum 1 person per resting unit), SmartTV with Netflix and YouTube, rotating worktable, universal charging station, personal tablet computer for flight information and shopping and speaker that emits relaxing ocean-wave sounds.","Air conditioning
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Showers
Soft drinks
Telephone
Televisions
Wi-Fi",rix4-kepler-club,Rix Riga Airport,Unknown,Riga
China,RIZ,LOUNGE,First Class Lounge,"Rizhao Shanzihe, Terminal","1 hour 30 minutes before first flight - last flight
Note: Based on scheduled flights.",https://my.prioritypass.com/en-GB/lounges/china/rizhao-shanzihe/riz-first-class-lounge,Maximum 2 hour stay - Children under 2 years are admitted free - Complimentary snacks only.,"Air conditioning
Digital card accepted
Disabled access
Flight information
Massage chairs
Newspapers / magazines
Shoe shine
Soft drinks
Televisions
Wi-Fi",riz-first-class-lounge,Rizhao Shanzihe Airport,Unknown,Rizhao (Donggang)
United Arab Emirates,RKT,LOUNGE,THE LOUNGE,"Ras Al-Khaimah International, Terminal",24 hours daily,https://my.prioritypass.com/en-GB/lounges/united-arab-emirates/ras-al-khaimah-international/rkt1-the-lounge,Maximum 3 hour stay - Children under 5 years are admitted free.,"Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Soft drinks
Telephone
Televisions
Wi-Fi",rkt1-the-lounge,Ras Al Khaimah International Airport,Unknown,Ras Al Khaimah
Egypt,RMF,LOUNGE,Pearl Assist,"Marsa Alam Intl, Terminal",24 hours daily,https://my.prioritypass.com/en-GB/lounges/egypt/marsa-alam-international/rmf-pearl-assist,Please note that payment cards are not accepted for entry into this lounge - Maximum 3 hour stay - Children under 2 years are admitted free - Separate smoking area available.,"Air conditioning
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Soft drinks
Televisions
Wi-Fi",rmf-pearl-assist,Marsa Alam International Airport,Unknown,Marsa Alam
Egypt,RMF,LOUNGE,Pearl Assist,"Marsa Alam Intl, Terminal",24 hours daily,https://my.prioritypass.com/en-GB/lounges/egypt/marsa-alam-international/rmf1-pearl-assist,Please note that payment cards are not accepted for entry into this lounge - Maximum 3 hour stay - Children under 2 years are admitted free - Separate smoking area available.,"Air conditioning
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Soft drinks
Televisions
Wi-Fi",rmf1-pearl-assist,Marsa Alam International Airport,Unknown,Marsa Alam
Taiwan,RMQ,EAT,homee KITCHEN,"Taichung (Taichung Ching Chuan Kang), International Terminal","06:00 - 22:00 daily
Note: For Cardholders who pay for individual visits or guest visits, please check this particular offer against your visit fee to ensure it represents value for you.We advise Cardholders to review full Conditions of access below before visiting.",https://my.prioritypass.com/en-GB/lounges/taiwan/taichung-taichung-ching-chuan-kang/rmq1d-homee-kitchen,"1. Cardholders can use their lounge visit entitlement to take advantage of 1 set menu in a 24hr period. A set menu represents a single lounge visit within the Cardholder’s existing lounge visit allocation for which the Cardholder will, where applicable, be charged. E.g. if a Cardholder registers 1 Guest they also will be able to take advantage of 1 set menu within a 24hr period and will be charged as 1 Cardholder visit + 1 Guest     visit on their account. Only 1 card per visit per Cardholder will be accepted at point of registration. 2. To be eligible, Cardholders must present a valid Card and Boarding Pass with same-day travel before placing an order. 3. Items from the A la carte menu not included in the set menu are subject to an additional charge. 4. Set menus are non-transferable & cannot be exchanged for cash substitute/refund or be used towards gratuity. 5. Priority Pass and its Affiliates Companies shall not be liable should the offer value be less than Customers lounge visit entitlement. Customers who pay for lounge and guest visits are advised to review programme Conditions of Use prior to accessing the offer. 6. This location is offered as an alternative to a lounge visit and other airport experiences. Using entitlements repeatedly within a single airport trip may result in charges from your benefit provider.",,rmq1d-homee-kitchen,Taichung Airport,International Terminal,Taichung (Qingshui)
Argentina,ROS,LOUNGE,AMAE Lounge International,"Rosario – Islas Malvinas International, Terminal","21:00 - 02:00 daily
Note: Hours may vary according to flight schedules.

DUE TO AIRPORT MAINTENANCE WORKS, THE LOUNGE IS TEMPORARILY CLOSED UNTIL 30DEC25.",https://my.prioritypass.com/en-GB/lounges/argentina/rosario-islas-malvinas-international/ros-amae-lounge-international,"No smoking (including vaping), No dress code, Children are not admitted","Air conditioning
Alcoholic drinks (Standard)
Alcoholic drinks age limit
Conference facilities
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Soft drinks
Televisions
Wi-Fi",ros-amae-lounge-international,Rosario International Airport,Unknown,Rosario
Argentina,ROS,LOUNGE,AMAE Lounge Domestic,"Rosario – Islas Malvinas International, Terminal","07:00 - 20:00 daily
Note: Hours may vary according to flight schedules.

DUE TO AIRPORT MAINTENANCE WORKS, THE LOUNGE IS TEMPORARILY CLOSED UNTIL 30DEC25.",https://my.prioritypass.com/en-GB/lounges/argentina/rosario-islas-malvinas-international/ros1-amae-lounge-domestic,"No smoking (including vaping), No dress code, Children are not admitted","Air conditioning
Alcoholic drinks (Standard)
Alcoholic drinks age limit
Conference facilities
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Soft drinks
Televisions
Wi-Fi",ros1-amae-lounge-domestic,Rosario International Airport,Unknown,Rosario
India,RPR,LOUNGE,The Airr Lounge,"Swami Vivekananda, Terminal",06:00 - 22:00 daily,https://my.prioritypass.com/en-GB/lounges/india/swami-vivekananda/rpr1-the-airr-lounge,"No smoking (including vaping), No dress code, Children under 5 years admitted free","Air conditioning
Cold buffet
Digital card accepted
Disabled access
Flight information
Hot buffet
Hot drinks
Snacks
Soft drinks
Televisions",rpr1-the-airr-lounge,Swami Vivekananda Airport,Unknown,Raipur
,RRJ,LOUNGE,Advantage VIP Lounge,"Rio De Janeiro Jacarepagua–Roberto Marinho, Terminal",04:00 - 22:00 daily,https://my.prioritypass.com/en-GB/lounges/brazil/jacarepagua-roberto-marinho/rrj-advantage-vip-lounge,Maximum 3 hour stay - All Cardholders and guests are required to show a Boarding Pass with confirmed same-day travel for access to the lounge - Children under 2 years are admitted free.,"Air conditioning
Alcoholic drinks (Standard)
Conference facilities
Digital card accepted
Disabled access
Flight information
Luggage storage
Newspapers / magazines
Soft drinks
Televisions
Wi-Fi",rrj-advantage-vip-lounge,Jacarepaguá - Roberto Marinho Airport,Unknown,
Netherlands,RTM,LOUNGE,Prima Vista Lounge,"Rotterdam, Terminal",05:30 - 19:00 daily,https://my.prioritypass.com/en-GB/lounges/netherlands/rotterdam-the-hague/rtm1-prima-vista-lounge,Maximum 3 hour stay - Children under 2 years are admitted free - Smart casual dress at all times.,"Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Luggage storage
Soft drinks
Televisions
Wi-Fi",rtm1-prima-vista-lounge,Rotterdam The Hague Airport,Unknown,Rotterdam
Saudi Arabia,RUH,LOUNGE,naSmiles Lounge,"Riyadh King Khalid Intl, Terminal 5",07:00 - 18:00 daily.,https://my.prioritypass.com/en-GB/lounges/saudi-arabia/king-khalid-international/ruh8-nasmiles-lounge,Maximum 4 hour stay - Children under 5 years are admitted free.,"Air conditioning
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Soft drinks
Televisions
Wi-Fi",ruh8-nasmiles-lounge,King Khalid International Airport,Terminal 5,Riyadh
Saudi Arabia,RUH,LOUNGE,Hayyak Lounge,"Riyadh King Khalid Intl, Terminal 3",24 hours daily,https://my.prioritypass.com/en-GB/lounges/saudi-arabia/king-khalid-international/ruh9-hayyak-lounge,Maximum 4 hour stay - Children under 5 years are admitted free - Separate smoking cabin available.,"Air conditioning
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Shoe shine
Soft drinks
Televisions
Wi-Fi",ruh9-hayyak-lounge,King Khalid International Airport,Terminal 3,Riyadh
Saudi Arabia,RUH,LOUNGE,Hayyak Luxury Lounge,"King Khalid International, Terminal 5",24 hours daily,https://my.prioritypass.com/en-GB/lounges/saudi-arabia/king-khalid-international/ruh11-hayyak-luxury-lounge,"No smoking (including vaping), No dress code, Children under 5 years admitted free","Air conditioning
Digital card accepted
Disabled access
Flight information
Luggage storage
Newspapers / magazines
Prayer room
Shoe shine
Showers
Soft drinks
Televisions
Wi-Fi",ruh11-hayyak-luxury-lounge,King Khalid International Airport,Terminal 5,Riyadh
Saudi Arabia,RUH,LOUNGE,Plaza Premium Lounge,"King Khalid International, Terminal 1",24 hours daily,https://my.prioritypass.com/en-GB/lounges/saudi-arabia/king-khalid-international/ruh12-plaza-premium-lounge,Maximum 2 hour stay - Children under 2 years are admitted free - Quiet area - Prayer room - Separate children’s play area available - Separate smoking area available.,"Air conditioning
Digital card accepted
Disabled access
Flight information
Luggage storage
Showers
Soft drinks
Televisions
Wi-Fi",ruh12-plaza-premium-lounge,King Khalid International Airport,Terminal 1,Riyadh
Cambodia,SAI,LOUNGE,Angkor Lounge,"Siem Reap - Angkor, International Terminal",06:00 - 21:00 daily,https://my.prioritypass.com/en-GB/lounges/cambodia/siem-reap-international/sai-angkor-lounge,Maximum 4 hour stay - Children under 3 years are admitted free.,"Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Flight information
Newspapers / magazines
Soft drinks
Wi-Fi",sai-angkor-lounge,Siem Reap Angkor International Airport,International Terminal,Siem Reap
El Salvador,SAL,LOUNGE,Aeroconnections Vip Lounge 2,"San Salvador El Salvador Intl, Terminal","24 hours daily
Note: Hours may vary according to flight schedules.",https://my.prioritypass.com/en-GB/lounges/el-salvador/monsenor-oscar-arnulfo-romero-international/sal2-aeroconnections-vip-lounge-2,"Maximum 5 hour stay - Children under 5 years are admitted free - Quiet rooms available, subject to payment and availability - Complimentary alcoholic drinks are limited to three per adult - Smart casual dress at all times (no shorts allowed).","Air conditioning
Alcoholic drinks (Standard)
Conference facilities
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Soft drinks
Telephone
Televisions
Wi-Fi",sal2-aeroconnections-vip-lounge-2,El Salvador International Airport,Unknown,San Salvador (San Luis Talpa)
El Salvador,SAL,LOUNGE,Aeroconnections VIP Lounge,"Monseñor Óscar Arnulfo Romero International, Terminal","24 hours daily
Note: Hours may vary according to flight schedules.",https://my.prioritypass.com/en-GB/lounges/el-salvador/monsenor-oscar-arnulfo-romero-international/sal1-aeroconnections-vip-lounge,"No smoking (including vaping), No dress code, Children are not admitted","A la carte menu
Air conditioning
Alcoholic drinks (Standard)
Complimentary alcoholic drinks
Conference facilities
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Soft drinks
Telephone
Televisions
Wi-Fi",sal1-aeroconnections-vip-lounge,El Salvador International Airport,Unknown,San Salvador (San Luis Talpa)
United States of America,SAN,REFRESH,Be Relax Spa,"San Diego CA Int'l, Terminal 2","Monday: 06:00 - 21:00
Tuesday: 06:00 - 20:00
Wednesday: 06:00 - 21:00
Thursday: 06:00 - 21:00
Friday: 06:00 - 21:00
Saturday: 06:00 - 20:00
Sunday: 06:00 - 21:00
Note: Hours may vary according to flight schedules.
Be Back 15-minute Massage plus O2 (a US$38 value)
Be Back 30-minute Massage (a US$38 value)
Polish Change plus Hand Massage (a US$38 value)
Be Feet on lounger 10-minute plus O2 (a US$44 value)",https://my.prioritypass.com/en-GB/lounges/united-states-of-america/san-diego-international/san1s-be-relax-spa,"1. Cardholders can use their lounge visit entitlement to take advantage of one of the following options: Be Back 15-minute Massage plus O2 (a US$38 value); Be Back 30-minute Massage (a US$38 value); Polish Change plus Hand Massage (a US$38 value); Be Feet on lounger 10-minute plus O2 (a US$44 value). Each treatment represents a single lounge visit within the Cardholders existing lounge visit allocation for which the Cardholder will, where applicable, be charged. For example, if a Cardholder registers 1 Guest they will be charged as 1 Cardholder visit + 1 Guest visit on their account. Only 1 card per visit per Cardholder will be accepted and at point of registration. To be eligible, Cardholders must present a valid Card and Boarding Pass with confirmed same-day travel before selecting a treatment. 2. Cardholder is responsible for all additional charges incurred. 3. Complimentary luggage storage available. 4. Be Relax usage is subject to availability. 5. Priority Pass and its Affiliates Companies shall not be liable should the offer value be less than Customers lounge visit entitlement. Customers who pay for lounge visits are advised to review program Conditions of Use prior to accessing the offer","Air conditioning
Digital card accepted
Disabled access",san1s-be-relax-spa,San Diego International Airport,Terminal 2,San Diego
United States of America,SAN,LOUNGE,Chase Sapphire Lounge by The Club,"San Diego CA Int'l, Terminal 2",05:00 - 22:00 daily,https://my.prioritypass.com/en-GB/lounges/united-states-of-america/san-diego-international/san12-chase-sapphire-lounge-by-the-club,"Members will be able to use one of their inclusive or pay as you go visit entitlements to visit one US Chase Sapphire Lounge by the Club location once per calendar year, subject to availability. Guest visits and any additional visits over and above the one entry entitlement will be charged a preferential rate of US$75, payable to the lounge.

All Chase Sapphire Reserve Cardmembers and Chase Sapphire Reserve for Business primary cardmembers are eligible for ongoing complimentary access and up to 2 guests per visit at no extra charge. Additional guests can be accommodated for an exclusive fee.

Access is permitted up to 3 hours prior to scheduled flight departure - Children under 2 years are admitted free - All children must be accompanied by an adult - Alcoholic drinks are only available to passengers 21 years or older - Rest pods available and bookable in the lounge - Separate children’s play area.

Payment cards may be accepted for entry on an ""as is"" and ""as available"" basis and may not currently be available across all programmes.","Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Showers
Soft drinks
Wi-Fi",san12-chase-sapphire-lounge-by-the-club,San Diego International Airport,Terminal 2,San Diego
United States of America,SAN,LOUNGE,Aspire Lounge,"San Diego International, Terminal 2","05:00 - 22:00 daily
Note: During peak times, lounge access may be restricted based on capacity limits and lounge availability. The lounge appreciates your understanding as they work to accommodate all guests whilst adhering to airport and airline policies.",https://my.prioritypass.com/en-GB/lounges/united-states-of-america/san-diego-international/san10-aspire-lounge,Maximum 3 hour stay - Access may be restricted due to space constraints - Children under 2 years are admitted free.,"A la carte menu
Air conditioning
Alcoholic drinks (Standard)
Alcoholic drinks (Premium-brand)
Digital card accepted
Disabled access
Flight information
Showers
Soft drinks
Televisions
Wi-Fi",san10-aspire-lounge,San Diego International Airport,Terminal 2,San Diego
United States of America,SAN,EAT,PGA Tour Grill,"San Diego CA Int'l, Terminal 2","07:00 - 21:00 daily
Note: For Cardholders who pay for individual visits or guest visits, please check this particular offer against your visit fee to ensure it represents value for you. We advise Cardholders to review full Conditions of access below before visiting.

The PGA Tour Grill is a golf-centric & sports bar offering American Fare.",https://my.prioritypass.com/en-GB/lounges/united-states-of-america/san-diego-international/san11d-pga-tour-grill,"1. Cardholders can use their lounge visit entitlement to receive US$28 off the bill. Each USD$28 deduction represents a single lounge visit within the Cardholder’s existing lounge visit allocation for which the Cardholder will, where applicable, be charged. E.g. if a Cardholder registers 1 Guest they will receive US$56 off their bill which will be charged as 1 Cardholder visit + 1 Guest visit on their account. Only 1 Card per visit per Cardholder will be accepted and at point of registration. 2. The US$28 is valid for the purchase of any meal and/or drinks excluding ‘To-Go-Orders’. To be eligible, Cardholders must present a valid Card and Boarding Pass with same-day travel before placing an order. 3. Cardholder may only register 1 Guest per visit to receive US$28 deduction. Any additional Guests will not be eligible for US$28 deduction. 4. USD$28 is non-transferable & cannot be exchanged for cash substitute or refund if the final bill is lower than US$28 per person. 5. Cardholder is responsible for the balance if total final bill exceeds US$28 per person. Any remaining balance cannot be used towards gratuity. 6. Priority Pass and its Affiliates Companies shall not be liable should the offer value be less than Customers lounge visit entitlement. Customers who pay for lounge and guest visits are advised to review programme Conditions of Use prior to accessing the offer. 7. This location is offered as an alternative to a lounge visit and other airport experiences. Using entitlements repeatedly within a single airport trip may result in charges from your benefit provider.","Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Soft drinks
Televisions",san11d-pga-tour-grill,San Diego International Airport,Terminal 2,San Diego
Honduras,SAP,LOUNGE,Salas Internacionales VIP Club,"Ramón Villeda Morales International, Terminal","04:00 - 01:00 daily
Note: Hours may vary according to flight schedules.",https://my.prioritypass.com/en-GB/lounges/honduras/ramon-villeda-morales-international/sap2-salas-internacionales-vip-club,"Children under 12 years are admitted free - Alcoholic drinks are limited to four per person - All food and beverages must be consumed inside the lounge - A choice of options (main, snacks and desserts) are available on a complimentary basis from the A la carte menu (additional items are subject to payment) - Smart casual dress at all times.","Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Newspapers / magazines
Soft drinks
Televisions
Wi-Fi",sap2-salas-internacionales-vip-club,Ramón Villeda Morales International Airport,Unknown,San Pedro Sula
Turkey,SAW,LOUNGE,Plaza Premium Bosphorus Lounge,"Istanbul Sabiha Gokcen Intl, International Terminal",24 hours daily,https://my.prioritypass.com/en-GB/lounges/turkey/sabiha-gokcen-international/saw-plaza-premium-bosphorus-lounge,Maximum 2 hour stay - All Cardholders and guests are required to show a Boarding Pass with confirmed same-day travel for access to the lounge and the names must match the Boarding Pass - Children under 2 years are admitted free - Separate children's play area available - Prayer room available.,"Air conditioning
Alcoholic drinks (Standard)
Alcoholic drinks (Premium-brand)
Digital card accepted
Disabled access
Flight information
Soft drinks
Televisions
Wi-Fi",saw-plaza-premium-bosphorus-lounge,Sabiha Gökçen International Airport,International Terminal,"Pendik, Istanbul"
